algorithm,search_method,params,total_profit,average_daily_profit,pct_of_upper,rank
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.007196856730011514, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00868511373751352, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00868511373751352, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583406.0,115593.74193548386,89.25201684711813,186
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 9.540954763499944e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3583261.0,115589.06451612903,89.24840532711654,232
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.727593720314938e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3582163.0,115553.64516129032,89.2210574032424,233
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00013894954943731373, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3581261.0,115524.54838709677,89.19859125812903,234
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3581183.0,115522.03225806452,89.19664850943853,235
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3580033.0,115484.93548387097,89.16800541977071,236
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3579540.0,115469.03225806452,89.15572625176529,237
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.4563484775012445e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3578990.0,115451.29032258065,89.14202738279371,238
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00016768329368110067, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3578380.0,115431.6129032258,89.12683409175254,239
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.727593720314938e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3578163.0,115424.6129032258,89.1214292652674,240
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00029470517025518097, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3576183.0,115360.74193548386,89.07211333696976,241
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.559547922699533e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3575622.0,115342.64516129032,89.05814049061877,242
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3575280.0,115331.6129032258,89.04962228482191,243
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3575278.0,115331.54838709677,89.0495724707529,244
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3575183.0,115328.48387096774,89.04720630247601,245
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.000244205309454865, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3575183.0,115328.48387096774,89.04720630247601,245
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0006250551925273969, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3573851.0,115285.51612903226,89.01403013253034,247
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00011513953993264469, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3573261.0,115266.48387096774,88.99933498217901,248
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.4563484775012445e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3572280.0,115234.83870967742,88.97490118134066,249
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00013894954943731373, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3571418.0,115207.03225806452,88.95343131760704,250
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.0888435964774785e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3571257.0,115201.83870967742,88.94942128505355,251
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00042919342601287783, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3570297.0,115170.87096774194,88.92551053193954,252
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3570123.0,115165.25806451614,88.92117670793762,253
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.727593720314938e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3569839.0,115156.09677419355,88.9141031101414,254
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3569756.0,115153.41935483871,88.91203582627841,255
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00016768329368110067, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3569380.0,115141.29032258065,88.90267078130877,256
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 9.540954763499944e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3569261.0,115137.45161290323,88.899706844204,257
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0010985411419875584, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00042919342601287783, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00042919342601287783, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0009102981779915217, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0010985411419875584, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0007543120063354615, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0006250551925273969, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0006250551925273969, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0009102981779915217, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0007543120063354615, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3568791.0,115122.29032258065,88.88800053799194,258
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00029470517025518097, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3567791.0,115090.03225806452,88.86309350349819,272
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00035564803062231287, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3567791.0,115090.03225806452,88.86309350349819,272
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00035564803062231287, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3567791.0,115090.03225806452,88.86309350349819,272
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3567101.0,115067.7741935484,88.84590764969751,275
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 9.540954763499944e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3566620.0,115052.25806451614,88.83392736610601,276
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.0888435964774785e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3566163.0,115037.51612903226,88.82254485134237,277
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00035564803062231287, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3565183.0,115005.90322580645,88.79813595753848,278
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00029470517025518097, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3564183.0,114973.64516129032,88.77322892304474,279
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3563899.0,114964.48387096774,88.7661553252485,280
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3563699.0,114958.03225806452,88.76117391834975,281
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.0888435964774785e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3562163.0,114908.48387096774,88.72291671336737,282
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0010985411419875584, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3561888.0,114899.6129032258,88.71606727888157,283
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0005179474679231213, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3561441.0,114885.19354838709,88.70493383446286,284
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00020235896477251554, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3561380.0,114883.2258064516,88.70341450535875,285
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3560819.0,114865.12903225806,88.68944165900776,286
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3558540.0,114791.6129032258,88.6326785273965,287
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3554819.0,114671.58064516129,88.53999945204524,288
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 3.0888435964774785e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3554163.0,114650.41935483871,88.52366043741733,289
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00016768329368110067, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3551380.0,114560.64516129032,88.45434416042123,290
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0007543120063354615, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3549066.0,114486.0,88.39670928260269,291
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3548918.0,114481.2258064516,88.39302304149761,292
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 2.1209508879201926e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3547819.0,114445.7741935484,88.36565021058898,293
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3547135.0,114423.70967741935,88.34861379899525,294
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3546633.0,114407.51612903226,88.33611046767939,295
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3546633.0,114407.51612903226,88.33611046767939,295
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0006250551925273969, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3546441.0,114401.32258064517,88.33132831705659,297
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.4563484775012445e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3546241.0,114394.87096774194,88.32634691015784,298
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0010985411419875584, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3545888.0,114383.48387096774,88.31755472698154,299
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.0, ""underage"": null}",3544289.0,114331.90322580645,88.27772837882604,300
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3544185.0,114328.54838709677,88.27513804723867,301
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0007543120063354615, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3535066.0,114034.3870967742,88.04801079969016,302
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0010985411419875584, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3532888.0,113964.12903225806,87.99376327856277,303
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3531241.0,113911.0,87.95274139275155,304
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.757510624854793e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3521053.0,113582.35483870968,87.69898852532921,305
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0009102981779915217, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3518490.0,113499.67741935483,87.63515179592171,306
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3513739.0,113346.41935483871,87.5168184750419,307
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3513241.0,113330.35483870968,87.50441477186402,308
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3509739.0,113217.3870967742,87.4171903370669,309
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0006250551925273969, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3498441.0,112852.93548387097,87.13579066135648,310
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0009102981779915217, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3496490.0,112790.0,87.08719703705917,311
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 1.2067926406393289e-05, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3495241.0,112749.70967741935,87.05608815097648,312
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3483185.0,112360.80645161291,86.7558089431198,313
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0009102981779915217, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3477490.0,112177.09677419355,86.61396338167788,314
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0007543120063354615, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3456727.0,111507.32258064517,86.09681862448411,315
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3450185.0,111296.29032258065,85.93387680482599,316
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3434185.0,110780.16129032258,85.53536425292594,317
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0013257113655901081, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3429939.0,110643.19354838709,85.42960898446547,318
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3405314.0,109848.83870967742,84.81627326005685,319
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3396314.0,109558.51612903226,84.59210994961308,320
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3358313.0,108332.67741935483,83.645617731816,321
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002811768697974228, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3356783.0,108283.32258064517,83.60750996904056,322
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0033932217718953264, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3350498.0,108080.58064516129,83.45096925724732,323
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002811768697974228, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3347783.0,107993.0,83.38334665859679,324
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3345314.0,107913.35483870968,83.32185119043172,325
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3330314.0,107429.48387096774,82.94824567302544,326
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0033932217718953264, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3326498.0,107306.3870967742,82.85320042939728,327
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004094915062380423, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3324498.0,107241.87096774194,82.80338636040977,328
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002811768697974228, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3315783.0,106960.74193548386,82.58632155479673,329
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0015998587196060573, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3312724.0,106862.06451612903,82.51013093628033,330
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004094915062380423, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3306498.0,106661.2258064516,82.35505973952223,331
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3303313.0,106558.48387096774,82.27573083465963,332
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0033932217718953264, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3302498.0,106532.19354838709,82.25543160154723,333
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3293783.0,106251.06451612903,82.03836679593418,334
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004094915062380423, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3289498.0,106112.83870967742,81.93164015312846,335
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.007196856730011514, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3289113.0,106100.41935483871,81.92205094484835,336
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.004941713361323833, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3287113.0,106035.90322580645,81.87223687586085,337
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.007196856730011514, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3284113.0,105939.12903225806,81.7975157723796,338
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.0019306977288832496, ""feedback"": ""censored"", ""gamma"": 0.05, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3283783.0,105928.48387096774,81.78929645099664,339
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.007196856730011514, ""feedback"": ""censored"", ""gamma"": 0.02, ""overage"": null, ""share_alpha"": 0.03225806451612903, ""underage"": null}",3283113.0,105906.87096774194,81.77260873788585,340
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.00868511373751352, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3281657.0,105859.90322580645,81.73634409566294,341
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002811768697974228, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3280498.0,105822.51612903226,81.70747684268468,342
ewf,grid,"{""cost"": ""newsvendor"", ""eta"": 0.002329951810515372, ""feedback"": ""censored"", ""gamma"": 0.0, ""overage"": null, ""share_alpha"": 0.1, ""underage"": null}",3277783.0,105734.93548387097,81.63985424403414,343
